employee_id,employee_name,age,gender,department,job_role,education,location,hire_date,years_at_company,manager_id,attendance_date,attendance_status,check_in,check_out,late_minutes,working_hours,gps_checkin,face_recognition,biometric_status,qr_checkin,shift_type,overtime_hours,shift_swap_requested,leave_type,leave_days_taken,leave_balance,leave_approval,timesheet_hours,project_hours,billable_hours,basic_salary,bonus,deduction,net_salary,kpi_score,goal_completion_percent,productivity_score,performance_rating,training_hours,skill,skill_gap_score,engagement_score,sentiment,attrition_status,attrition_risk_score,absenteeism_risk,workforce_forecast_need,manager_alert,hr_alert,work_anniversary,birthday_month
EMP01985,Employee_1985,35,Male,Sales,Executive,Bachelor,Pune,2020-02-02,4,MGR077,2026-08-01,Absent,09:26,20:57,0,9.1,Yes,Verified,Failed,Yes,Evening,1.8,No,Sick,14,17,Approved,6.9,7.3,5.9,91551,5585,3715,93421,65,54,72,2,19,SQL,40,65,Positive,No,28,27,High,Late,Payroll,2026-02-02,8
EMP01070,Employee_1070,27,Female,HR,Analyst,B.Tech,Hyderabad,2024-02-13,10,MGR034,2026-08-01,Absent,09:24,18:23,0,8.3,Yes,Verified,Success,Yes,Evening,0.0,Yes,Earned,12,3,Approved,7.3,6.4,4.7,114045,5918,9003,110960,61,89,60,2,74,AWS,63,90,Negative,No,91,74,Medium,Performance,Payroll,2026-02-13,6
EMP00477,Employee_477,25,Female,Sales,Executive,MCA,Hyderabad,2020-07-28,16,MGR009,2026-08-01,Present,09:22,18:17,0,7.8,Yes,Failed,Success,Yes,Evening,5.4,No,Earned,0,1,Rejected,6.6,6.1,4.2,137438,3402,8432,132408,54,70,88,2,79,Excel,57,85,Negative,No,23,1,High,Leave,Compliance,2026-07-28,11
EMP00158,Employee_158,48,Female,Support,Coordinator,Bachelor,Delhi,2021-09-12,7,MGR001,2026-08-01,Present,09:44,19:07,0,8.7,Yes,Verified,Success,Yes,Night,3.7,No,Earned,18,1,Rejected,9.0,6.6,4.2,92552,16078,7833,100797,71,45,79,2,37,Excel,22,75,Positive,No,59,84,Low,Leave,Attrition,2026-09-12,2
EMP01244,Employee_1244,30,Female,Operations,Executive,B.Tech,Pune,2018-09-12,20,MGR065,2026-08-01,Present,09:41,20:52,0,7.8,Yes,Verified,Failed,Yes,Evening,2.0,No,Sick,11,15,Approved,6.7,5.7,3.6,48322,9937,1174,57085,68,93,99,5,41,Excel,91,49,Positive,No,65,40,Medium,Late,Compliance,2026-09-12,7
EMP01196,Employee_1196,41,Female,Marketing,Specialist,MCA,Chennai,2020-09-06,3,MGR003,2026-08-01,Present,09:41,19:34,0,8.5,Yes,Verified,Success,Yes,Night,3.5,No,Sick,17,0,Approved,6.6,6.6,5.7,98249,1015,3741,95523,88,80,61,3,41,HRMS,57,93,Negative,No,71,88,Medium,Performance,Compliance,2026-09-06,2
EMP00017,Employee_17,27,Female,Finance,Coordinator,B.Tech,Chennai,2018-06-18,4,MGR056,2026-08-01,Present,09:33,20:17,0,8.8,Yes,Failed,Success,Yes,Evening,0.1,No,Sick,2,10,Approved,8.5,4.3,7.3,26658,13764,8031,32391,65,88,79,4,72,HRMS,43,41,Neutral,No,51,23,Medium,Late,Payroll,2026-06-18,5
EMP01536,Employee_1536,43,Male,Finance,Engineer,MBA,Delhi,2018-09-29,11,MGR031,2026-08-01,WFH,10:05,20:24,78,8.1,Yes,Failed,Failed,Yes,Evening,3.6,Yes,Sick,2,25,Rejected,8.6,7.9,4.2,146164,19401,9661,155904,92,77,86,4,12,Java,40,49,Positive,No,10,17,Low,Late,Attrition,2026-09-29,1
EMP01073,Employee_1073,48,Male,Support,Analyst,Master,Delhi,2020-02-23,8,MGR016,2026-08-01,Absent,09:23,19:04,0,9.5,Yes,Failed,Failed,Yes,Evening,4.1,No,Casual,12,27,Rejected,7.1,4.6,4.9,98005,6470,2349,102126,50,63,75,2,69,Python,65,97,Neutral,No,92,67,Low,,Attrition,2026-02-23,3
EMP01972,Employee_1972,49,Male,HR,Manager,MBA,Bangalore,2019-12-07,10,MGR035,2026-08-01,Present,09:29,20:13,0,9.7,Yes,Verified,Success,Yes,Morning,2.9,No,,10,17,Pending,7.6,4.1,8.0,89679,13616,6907,96388,63,59,70,3,67,AWS,53,87,Negative,No,85,62,Medium,,,2026-12-07,5
EMP00547,Employee_547,29,Female,HR,Engineer,MBA,Delhi,2022-06-29,19,MGR052,2026-08-01,Present,08:13,19:15,0,9.4,Yes,Verified,Failed,Yes,Morning,6.9,No,Sick,16,27,Pending,6.3,6.5,3.8,51953,12422,6587,57788,92,55,55,5,42,HRMS,48,55,Negative,No,72,72,Low,Leave,Payroll,2026-06-29,2
EMP01540,Employee_1540,55,Female,Operations,Engineer,Bachelor,Bangalore,2020-10-16,18,MGR064,2026-08-01,Present,10:02,18:44,61,9.8,Yes,Verified,Success,Yes,Morning,4.2,Yes,,19,11,Approved,7.8,4.2,5.5,121946,9671,1394,130223,65,92,66,4,5,HRMS,89,41,Positive,No,77,61,Medium,Leave,Attrition,2026-10-16,6
EMP00659,Employee_659,44,Male,Operations,Analyst,Master,Hyderabad,2021-01-22,0,MGR041,2026-08-01,Present,08:49,19:59,0,7.4,Yes,Failed,Failed,Yes,Night,6.2,Yes,,8,25,Pending,6.9,6.6,7.6,104343,3795,3738,104400,73,71,85,5,5,SAP,67,55,Positive,No,26,69,Low,,,2026-01-22,5
EMP01626,Employee_1626,42,Male,HR,Coordinator,Bachelor,Chennai,2020-07-16,16,MGR077,2026-08-01,Present,08:03,19:52,0,7.7,Yes,Verified,Failed,Yes,Evening,0.0,Yes,Earned,18,26,Approved,7.6,7.7,2.4,95243,8362,1089,102516,97,42,69,3,18,Excel,64,70,Negative,No,61,64,Low,,,2026-07-16,12
EMP01020,Employee_1020,32,Female,IT,Engineer,MCA,Delhi,2023-04-12,6,MGR045,2026-08-01,Present,09:16,18:29,0,7.2,Yes,Verified,Failed,Yes,Morning,4.8,No,Casual,4,19,Rejected,7.1,4.7,6.0,81436,11440,917,91959,51,62,90,2,3,HRMS,55,68,Positive,No,42,69,Medium,Late,Compliance,2026-04-12,11
EMP01663,Employee_1663,33,Male,Support,Manager,Bachelor,Bhubaneswar,2020-01-12,18,MGR017,2026-08-01,Present,08:13,18:37,0,8.1,Yes,Verified,Success,Yes,Night,1.9,No,Earned,5,27,Rejected,8.1,5.1,7.7,45509,1545,6220,40834,75,87,57,2,62,Power BI,98,57,Neutral,No,27,62,High,Late,,2026-01-12,9
EMP01505,Employee_1505,25,Female,Marketing,Specialist,MBA,Chennai,2024-08-08,0,MGR040,2026-08-01,Present,09:54,19:44,0,7.7,Yes,Verified,Failed,Yes,Night,3.7,No,Earned,20,24,Rejected,7.8,5.2,7.4,84782,19081,554,103309,91,91,86,3,23,Java,17,69,Neutral,No,72,58,Medium,,Attrition,2026-08-08,6
EMP00960,Employee_960,51,Male,Finance,Manager,MBA,Delhi,2022-12-11,3,MGR037,2026-08-01,Present,09:06,18:58,0,8.2,Yes,Verified,Success,Yes,Evening,3.1,Yes,Casual,2,25,Rejected,8.2,4.5,3.6,41682,14542,5848,50376,79,85,53,5,17,SQL,44,43,Negative,No,22,26,Medium,Late,Compliance,2026-12-11,10
EMP01882,Employee_1882,26,Female,Operations,Manager,B.Tech,Hyderabad,2024-09-16,5,MGR079,2026-08-01,Absent,09:29,20:35,0,7.4,Yes,Verified,Success,Yes,Morning,2.6,No,,11,24,Rejected,6.8,5.9,7.5,123220,19784,2036,140968,64,97,62,2,71,Excel,74,61,Negative,No,16,19,High,Performance,Attrition,2026-09-16,11
EMP00284,Employee_284,33,Female,Sales,Manager,MBA,Chennai,2018-03-30,3,MGR076,2026-08-01,Present,09:42,19:25,0,8.2,Yes,Verified,Success,Yes,Evening,0.7,No,Casual,4,0,Pending,7.4,6.3,2.1,47383,16761,8956,55188,69,42,91,3,79,SAP,5,98,Neutral,No,27,59,High,Performance,Payroll,2026-03-30,1
EMP00798,Employee_798,43,Female,Operations,Analyst,MBA,Pune,2024-02-24,12,MGR023,2026-08-01,WFH,09:47,20:12,0,8.8,Yes,Verified,Success,Yes,Morning,4.9,Yes,Sick,14,24,Approved,8.5,5.3,6.1,108356,9966,3850,114472,61,69,78,5,69,Power BI,51,42,Positive,No,20,56,Medium,,Compliance,2026-02-24,1
EMP01627,Employee_1627,50,Female,IT,Manager,Master,Delhi,2023-06-07,19,MGR009,2026-08-01,Present,09:33,19:54,0,7.9,Yes,Verified,Success,Yes,Morning,1.8,No,Sick,14,8,Rejected,8.0,5.3,6.2,121617,1128,9933,112812,100,77,72,5,32,Java,21,82,Positive,No,36,33,Medium,,Compliance,2026-06-07,6
EMP00226,Employee_226,30,Female,IT,Coordinator,Bachelor,Bangalore,2018-11-22,19,MGR057,2026-08-01,Present,08:21,18:17,0,8.0,Yes,Verified,Failed,Yes,Evening,4.1,No,,4,7,Rejected,7.0,5.0,5.2,90369,9719,3309,96779,92,55,93,4,28,HRMS,66,60,Positive,No,66,80,Low,,Attrition,2026-11-22,2
EMP00027,Employee_27,33,Female,Operations,Coordinator,Master,Chennai,2024-05-07,3,MGR006,2026-08-01,Present,08:28,18:37,0,8.1,Yes,Verified,Success,Yes,Evening,5.8,No,Earned,9,5,Approved,6.4,6.2,7.8,104569,11544,3588,112525,83,72,67,3,21,Java,61,91,Neutral,No,53,14,Medium,,Compliance,2026-05-07,4
EMP01771,Employee_1771,59,Male,HR,Specialist,B.Tech,Pune,2021-01-24,3,MGR063,2026-08-01,Present,09:27,19:46,0,9.0,Yes,Verified,Success,Yes,Night,3.2,Yes,Casual,16,26,Rejected,7.5,6.2,6.6,115150,10249,9725,115674,62,50,53,4,1,SAP,93,53,Negative,No,60,42,Medium,Late,Attrition,2026-01-24,1
EMP00438,Employee_438,45,Male,IT,Executive,Master,Delhi,2020-04-19,10,MGR017,2026-08-01,Present,09:34,20:22,0,8.1,Yes,Verified,Success,Yes,Evening,0.9,Yes,Sick,3,9,Pending,7.8,6.9,3.0,104026,5353,7,109372,87,60,53,2,18,HRMS,37,72,Positive,No,22,55,Medium,Leave,,2026-04-19,4
EMP01949,Employee_1949,25,Female,HR,Analyst,MBA,Chennai,2018-11-11,17,MGR027,2026-08-01,Present,09:12,19:44,0,8.6,Yes,Failed,Failed,Yes,Evening,2.1,Yes,Sick,17,10,Pending,6.2,7.7,7.5,36575,11584,3350,44809,97,68,83,2,38,Excel,57,64,Positive,No,22,99,High,Late,Compliance,2026-11-11,6
EMP01389,Employee_1389,43,Female,Finance,Manager,MCA,Delhi,2024-04-11,2,MGR071,2026-08-01,WFH,09:17,18:38,0,9.6,Yes,Failed,Success,Yes,Evening,2.9,No,Earned,4,2,Rejected,8.3,7.6,5.8,31996,8607,8950,31653,53,83,73,5,32,SAP,39,73,Neutral,No,14,43,Medium,Performance,Compliance,2026-04-11,4
EMP00230,Employee_230,34,Female,Operations,Manager,Bachelor,Bangalore,2022-08-13,15,MGR001,2026-08-01,Present,08:49,20:26,0,8.6,Yes,Failed,Success,Yes,Night,2.9,No,Casual,3,5,Pending,6.6,4.5,4.9,131722,4676,4407,131991,82,100,57,4,57,Excel,23,52,Positive,No,33,97,Low,Leave,Attrition,2026-08-13,8
EMP00038,Employee_38,54,Male,Operations,Coordinator,B.Tech,Delhi,2018-12-14,11,MGR003,2026-08-01,Present,09:11,18:21,0,9.8,Yes,Verified,Success,Yes,Morning,2.4,Yes,Casual,17,2,Pending,8.5,4.4,6.6,109343,10763,2093,118013,97,96,83,5,4,AWS,98,79,Positive,No,86,48,Low,Late,Compliance,2026-12-14,12
EMP00750,Employee_750,58,Male,Sales,Analyst,MBA,Chennai,2021-09-07,7,MGR078,2026-08-01,Present,09:24,19:50,0,9.4,Yes,Verified,Failed,Yes,Night,2.7,No,,8,7,Pending,6.4,7.3,8.0,86245,9781,1788,94238,95,78,78,5,6,SQL,70,44,Negative,No,57,71,High,,Compliance,2026-09-07,7
EMP01046,Employee_1046,29,Male,IT,Manager,MBA,Pune,2024-06-18,2,MGR054,2026-08-01,Present,09:45,20:30,0,8.8,Yes,Verified,Success,Yes,Night,3.6,No,Earned,18,16,Rejected,8.4,6.1,6.6,93973,11152,3954,101171,83,90,77,3,27,HRMS,95,98,Positive,No,38,73,Medium,Leave,Payroll,2026-06-18,10
EMP01399,Employee_1399,43,Male,Finance,Specialist,MBA,Hyderabad,2019-04-01,17,MGR025,2026-08-01,Present,10:54,18:24,71,8.6,Yes,Verified,Success,Yes,Night,2.1,No,Earned,9,23,Approved,8.5,6.1,5.2,38325,10211,9549,38987,65,97,83,4,66,SQL,48,92,Negative,No,49,67,Low,Performance,Compliance,2026-04-01,4
EMP00470,Employee_470,47,Male,Support,Engineer,MBA,Delhi,2023-03-07,5,MGR051,2026-08-01,Present,10:16,20:27,64,8.8,Yes,Failed,Failed,Yes,Morning,2.9,No,Earned,3,9,Rejected,7.1,5.2,7.4,35435,14511,4437,45509,55,60,71,4,75,Java,40,91,Negative,No,16,14,Low,Late,Compliance,2026-03-07,1
EMP01693,Employee_1693,29,Male,IT,Coordinator,Bachelor,Pune,2023-06-18,12,MGR003,2026-08-01,Present,08:43,20:01,0,9.1,Yes,Failed,Success,Yes,Evening,4.3,Yes,Casual,14,23,Rejected,8.0,4.4,5.0,58719,14440,4354,68805,82,96,82,2,64,Python,56,91,Positive,No,45,19,Low,Performance,Payroll,2026-06-18,4
EMP01968,Employee_1968,27,Female,Marketing,Manager,Master,Hyderabad,2024-10-20,2,MGR012,2026-08-01,Absent,08:34,19:44,0,7.9,Yes,Verified,Success,Yes,Morning,3.6,Yes,Sick,5,16,Approved,8.9,7.8,6.5,45461,14420,7096,52785,60,79,80,3,44,SAP,3,52,Neutral,No,13,79,Medium,,,2026-10-20,5
EMP00688,Employee_688,59,Male,Finance,Manager,MCA,Chennai,2022-10-22,20,MGR024,2026-08-01,Present,08:28,20:53,0,9.7,Yes,Verified,Failed,Yes,Evening,3.1,Yes,Casual,1,20,Approved,8.3,6.4,2.1,126432,1428,71,127789,56,86,59,4,43,Python,8,81,Negative,No,60,80,Low,Performance,Payroll,2026-10-22,3
EMP01844,Employee_1844,56,Male,IT,Executive,B.Tech,Bhubaneswar,2020-02-17,18,MGR074,2026-08-01,Present,09:43,19:47,0,8.1,Yes,Verified,Success,Yes,Morning,3.1,Yes,Sick,18,15,Rejected,6.4,4.7,5.8,147833,15582,2319,161096,67,97,89,5,59,Python,69,54,Neutral,No,16,55,Low,Performance,Compliance,2026-02-17,10
EMP00640,Employee_640,38,Male,Support,Analyst,Master,Bangalore,2018-11-16,4,MGR029,2026-08-01,Present,08:37,20:02,0,7.2,Yes,Verified,Failed,Yes,Evening,2.3,No,Casual,4,28,Pending,7.5,6.5,2.1,122859,12915,3940,131834,80,95,78,4,78,SQL,41,49,Negative,No,48,35,Medium,,Payroll,2026-11-16,5
EMP01713,Employee_1713,31,Female,Support,Analyst,MCA,Pune,2023-08-24,19,MGR054,2026-08-01,Present,10:14,20:43,61,9.7,Yes,Verified,Failed,Yes,Evening,3.4,No,,14,5,Approved,6.0,4.5,6.9,111507,8930,9953,110484,70,90,86,3,69,Python,42,64,Positive,No,32,23,Low,Leave,Attrition,2026-08-24,11
EMP01219,Employee_1219,47,Male,Support,Manager,Bachelor,Bhubaneswar,2020-02-14,20,MGR075,2026-08-01,Present,09:02,20:06,0,7.9,Yes,Verified,Success,Yes,Night,3.6,Yes,Casual,15,26,Rejected,7.5,6.6,7.6,116772,11562,5102,123232,70,73,66,5,36,Python,86,46,Positive,No,68,60,Low,Late,Attrition,2026-02-14,8
EMP01159,Employee_1159,38,Male,Finance,Coordinator,Master,Bhubaneswar,2019-04-26,6,MGR073,2026-08-01,Present,09:47,19:50,0,8.7,Yes,Verified,Success,Yes,Evening,2.5,Yes,,10,15,Approved,8.7,5.5,2.1,114316,7220,2411,119125,95,56,94,3,41,AWS,92,73,Positive,No,49,100,High,Late,Payroll,2026-04-26,1
EMP01416,Employee_1416,29,Female,Operations,Engineer,MBA,Delhi,2021-05-19,10,MGR024,2026-08-01,Present,09:38,19:48,0,8.8,Yes,Verified,Failed,Yes,Evening,2.9,No,Sick,5,14,Pending,6.9,5.0,5.8,92507,4445,3482,93470,72,51,57,3,77,SAP,0,83,Neutral,No,47,0,Medium,Leave,,2026-05-19,3
EMP01528,Employee_1528,38,Male,Support,Engineer,MCA,Bangalore,2018-03-21,10,MGR052,2026-08-01,Present,09:08,18:53,0,8.8,Yes,Verified,Success,Yes,Morning,3.7,No,Sick,16,28,Rejected,7.9,4.8,5.7,98453,9855,1162,107146,84,87,52,4,44,Java,50,42,Neutral,No,10,84,Medium,Late,Payroll,2026-03-21,11
EMP01656,Employee_1656,56,Male,HR,Executive,B.Tech,Delhi,2022-06-23,15,MGR026,2026-08-01,Present,10:03,20:49,78,8.0,Yes,Failed,Success,Yes,Night,0.0,No,Earned,17,14,Pending,7.4,4.4,7.7,36723,3463,8900,31286,86,60,68,4,3,Power BI,24,46,Positive,No,46,23,High,Performance,Compliance,2026-06-23,10
EMP01301,Employee_1301,53,Male,Marketing,Specialist,Bachelor,Delhi,2023-10-11,17,MGR072,2026-08-01,Present,08:16,18:39,0,7.6,Yes,Verified,Failed,Yes,Morning,3.6,No,Casual,11,8,Pending,7.0,4.5,4.9,107657,13646,1233,120070,88,56,58,2,49,SAP,29,91,Positive,No,71,22,Low,Late,,2026-10-11,6
EMP01823,Employee_1823,47,Female,Finance,Analyst,MBA,Delhi,2018-03-16,12,MGR064,2026-08-01,Present,09:43,18:18,0,9.2,Yes,Failed,Failed,Yes,Evening,2.5,No,,10,10,Rejected,8.9,6.6,7.9,65075,1359,366,66068,51,69,71,5,62,HRMS,33,59,Negative,No,58,80,Low,Late,,2026-03-16,5
EMP00801,Employee_801,51,Male,Sales,Analyst,MBA,Chennai,2023-07-24,12,MGR007,2026-08-01,Absent,09:54,18:13,0,8.6,Yes,Verified,Failed,Yes,Night,2.3,No,Casual,3,16,Pending,8.2,7.9,5.4,120751,18751,9900,129602,89,72,75,3,65,SQL,69,89,Neutral,No,40,73,Medium,Performance,Compliance,2026-07-24,1
EMP01604,Employee_1604,40,Female,Operations,Executive,Master,Bangalore,2020-12-20,7,MGR063,2026-08-01,Present,09:55,20:45,0,9.1,Yes,Failed,Success,Yes,Night,4.4,Yes,Casual,19,7,Approved,6.9,4.0,4.4,134347,18719,7075,145991,83,65,93,5,78,Java,51,41,Neutral,No,60,75,Low,Performance,Payroll,2026-12-20,6
EMP00161,Employee_161,22,Female,HR,Analyst,Bachelor,Bangalore,2019-11-07,2,MGR076,2026-08-01,Absent,09:26,20:51,0,9.4,Yes,Verified,Failed,Yes,Morning,3.1,Yes,Casual,4,20,Pending,7.6,5.6,7.6,128684,12325,2584,138425,89,84,52,2,76,Power BI,91,71,Negative,No,21,80,Medium,Leave,Attrition,2026-11-07,1
EMP00957,Employee_957,57,Male,HR,Analyst,Master,Chennai,2023-11-22,15,MGR010,2026-08-01,Present,09:03,20:50,0,10.0,Yes,Verified,Failed,Yes,Night,4.2,Yes,,18,6,Rejected,8.9,5.8,2.6,50066,14224,7887,56403,58,47,99,5,46,SQL,73,42,Negative,No,45,45,High,Performance,Compliance,2026-11-22,5
EMP01187,Employee_1187,51,Female,Sales,Coordinator,B.Tech,Delhi,2022-03-02,11,MGR073,2026-08-01,Present,09:39,19:21,0,8.5,Yes,Verified,Success,Yes,Night,3.8,Yes,Earned,16,9,Pending,7.6,6.3,3.0,71339,7255,5614,72980,98,79,74,4,4,Java,16,57,Neutral,No,51,0,Low,Leave,Attrition,2026-03-02,8
EMP00822,Employee_822,54,Female,IT,Specialist,MCA,Bangalore,2018-06-19,17,MGR037,2026-08-01,Present,09:02,19:09,0,7.1,Yes,Verified,Failed,Yes,Morning,5.0,Yes,Earned,19,2,Rejected,8.3,4.7,6.5,76132,19311,9924,85519,51,53,77,4,48,HRMS,37,48,Neutral,No,71,69,Medium,Late,Attrition,2026-06-19,9
EMP01682,Employee_1682,26,Female,HR,Specialist,MCA,Hyderabad,2022-03-11,18,MGR057,2026-08-01,Present,10:00,18:38,77,8.4,Yes,Verified,Success,Yes,Night,3.8,No,,5,25,Rejected,7.4,8.0,5.8,28676,7720,6111,30285,93,60,64,5,36,HRMS,13,46,Neutral,No,52,80,Medium,Late,Payroll,2026-03-11,11
EMP00878,Employee_878,34,Male,Operations,Executive,Bachelor,Delhi,2019-04-19,13,MGR066,2026-08-01,Present,09:32,20:44,0,8.6,Yes,Failed,Failed,Yes,Night,3.3,No,,9,1,Rejected,7.0,6.4,3.2,134253,15287,8177,141363,72,72,74,2,61,Java,27,100,Negative,No,34,52,Medium,Leave,Attrition,2026-04-19,1
EMP00914,Employee_914,25,Male,Finance,Engineer,B.Tech,Chennai,2022-06-26,18,MGR061,2026-08-01,Present,10:12,19:17,68,9.5,Yes,Verified,Success,Yes,Morning,4.9,Yes,,7,16,Rejected,8.6,6.5,5.7,59868,3478,990,62356,89,81,57,4,27,Power BI,97,94,Negative,No,85,31,Medium,Performance,Payroll,2026-06-26,4
EMP00153,Employee_153,55,Male,Sales,Executive,MCA,Pune,2024-11-03,18,MGR043,2026-08-01,Present,08:51,19:18,0,7.5,Yes,Failed,Failed,Yes,Night,3.1,No,Sick,2,1,Rejected,7.4,4.7,2.3,105352,1729,5628,101453,68,91,97,4,79,Python,36,71,Positive,No,26,64,Low,Leave,Payroll,2026-11-03,3
EMP01871,Employee_1871,32,Female,Marketing,Analyst,B.Tech,Hyderabad,2024-09-02,4,MGR052,2026-08-01,Present,09:00,18:28,0,8.1,Yes,Verified,Success,Yes,Evening,0.5,No,Sick,19,14,Pending,6.1,6.6,8.0,57866,18229,3491,72604,90,91,94,3,65,SQL,45,69,Positive,No,64,54,Medium,,Attrition,2026-09-02,9
EMP01777,Employee_1777,51,Female,Marketing,Specialist,Bachelor,Hyderabad,2023-05-28,16,MGR068,2026-08-01,Present,09:07,20:48,0,8.9,Yes,Failed,Success,Yes,Night,4.5,Yes,Sick,18,13,Pending,8.0,7.5,2.7,100698,3313,9027,94984,83,73,50,3,29,Java,51,68,Positive,No,12,54,Low,Performance,Compliance,2026-05-28,9
EMP00510,Employee_510,25,Male,Marketing,Analyst,MBA,Pune,2022-03-03,15,MGR036,2026-08-01,Present,08:15,18:31,0,9.0,Yes,Verified,Failed,Yes,Evening,2.7,Yes,Sick,12,4,Approved,8.7,4.3,6.6,134198,15688,4008,145878,61,65,92,3,7,Java,84,65,Positive,No,83,92,Medium,Leave,Attrition,2026-03-03,2
EMP01136,Employee_1136,27,Female,Support,Manager,Bachelor,Bangalore,2019-07-09,16,MGR021,2026-08-01,Present,09:59,18:35,0,8.2,Yes,Failed,Failed,Yes,Morning,3.3,Yes,Casual,15,25,Approved,8.5,6.7,5.6,30724,14203,384,44543,74,48,59,4,45,Java,54,81,Negative,No,63,23,High,Performance,Attrition,2026-07-09,2
EMP01251,Employee_1251,48,Female,Marketing,Analyst,Bachelor,Bhubaneswar,2022-07-18,10,MGR009,2026-08-01,WFH,09:10,20:40,0,9.2,Yes,Failed,Success,Yes,Morning,2.9,No,Casual,7,0,Rejected,7.3,5.9,5.7,106966,19504,6450,120020,64,82,74,5,58,SAP,64,44,Positive,No,73,0,High,Late,Payroll,2026-07-18,1
EMP01684,Employee_1684,24,Female,Operations,Analyst,B.Tech,Hyderabad,2023-03-31,0,MGR046,2026-08-01,Present,08:34,18:11,0,8.7,Yes,Verified,Success,Yes,Night,2.2,Yes,Sick,17,23,Pending,6.1,6.5,3.6,75337,326,7012,68651,83,76,98,2,24,AWS,28,46,Neutral,No,34,94,Low,Leave,Attrition,2026-03-31,2
EMP00104,Employee_104,28,Female,Marketing,Executive,MCA,Delhi,2021-04-05,13,MGR069,2026-08-01,Present,09:54,19:51,0,7.0,Yes,Verified,Success,Yes,Evening,3.0,Yes,,4,21,Approved,6.6,7.0,3.0,91046,17776,5281,103541,68,83,66,3,18,Python,88,90,Neutral,No,36,96,High,,Payroll,2026-04-05,8
EMP01446,Employee_1446,29,Male,Marketing,Engineer,B.Tech,Hyderabad,2021-01-02,18,MGR032,2026-08-01,Present,09:52,18:37,0,8.5,Yes,Failed,Success,Yes,Morning,5.5,Yes,,12,5,Approved,7.0,4.4,2.8,35761,4663,8682,31742,93,72,72,3,10,Excel,49,72,Neutral,No,14,41,Medium,,Attrition,2026-01-02,11
EMP01444,Employee_1444,49,Female,Support,Manager,MBA,Pune,2021-02-12,15,MGR032,2026-08-01,Present,10:41,18:09,76,8.7,Yes,Verified,Failed,Yes,Morning,4.5,Yes,Casual,1,21,Rejected,9.0,6.2,6.9,119347,17484,4161,132670,65,66,74,2,74,Java,79,73,Positive,No,55,75,High,,Payroll,2026-02-12,7
EMP00587,Employee_587,22,Female,Sales,Executive,Master,Chennai,2024-01-27,18,MGR022,2026-08-01,Present,09:59,18:55,0,9.3,Yes,Verified,Failed,Yes,Evening,4.7,Yes,Earned,13,5,Rejected,6.5,4.7,4.1,42691,13255,2816,53130,98,46,84,5,23,AWS,93,90,Negative,No,91,51,Low,Leave,Attrition,2026-01-27,3
EMP01769,Employee_1769,59,Female,IT,Manager,Bachelor,Bhubaneswar,2023-04-17,13,MGR077,2026-08-01,Present,10:27,19:50,71,8.5,Yes,Failed,Failed,Yes,Night,2.5,No,Casual,14,27,Rejected,6.6,6.5,2.7,120684,16566,7098,130152,50,96,90,2,71,SQL,63,72,Positive,No,20,29,Medium,Performance,,2026-04-17,10
EMP01144,Employee_1144,24,Female,Support,Analyst,B.Tech,Bhubaneswar,2020-12-11,19,MGR048,2026-08-01,WFH,09:46,18:40,0,8.2,Yes,Verified,Success,Yes,Night,6.1,Yes,Casual,17,14,Pending,6.5,5.0,5.9,125560,15217,7466,133311,98,96,62,3,16,HRMS,42,68,Positive,Yes,10,98,Medium,,Payroll,2026-12-11,12
EMP00054,Employee_54,37,Male,HR,Coordinator,MBA,Hyderabad,2023-04-02,18,MGR025,2026-08-01,Present,09:54,20:57,0,8.2,Yes,Verified,Failed,Yes,Evening,0.0,Yes,Earned,6,21,Approved,6.6,4.6,3.9,68343,5324,7518,66149,65,40,66,2,49,Excel,57,88,Neutral,No,52,38,High,,Payroll,2026-04-02,11
EMP00152,Employee_152,48,Male,Sales,Specialist,B.Tech,Delhi,2018-12-13,14,MGR050,2026-08-01,Present,09:11,19:38,0,7.0,Yes,Verified,Failed,Yes,Morning,3.6,No,Earned,20,29,Rejected,7.7,4.1,2.2,137741,14943,9902,142782,80,85,73,5,14,SAP,88,45,Positive,No,77,96,Medium,Performance,,2026-12-13,9
EMP00404,Employee_404,51,Female,Finance,Specialist,MBA,Hyderabad,2020-07-05,20,MGR052,2026-08-01,Present,09:59,18:50,0,10.0,Yes,Verified,Failed,Yes,Evening,3.0,Yes,Casual,1,14,Approved,8.1,4.1,2.4,136693,11097,2667,145123,57,49,56,5,57,Power BI,19,86,Positive,No,46,98,Medium,Leave,Compliance,2026-07-05,12
EMP01943,Employee_1943,26,Male,Operations,Executive,Bachelor,Pune,2020-04-06,9,MGR041,2026-08-01,Present,09:56,20:50,0,9.8,Yes,Failed,Failed,Yes,Night,3.4,Yes,Sick,6,27,Rejected,7.4,6.9,2.1,55465,7983,1926,61522,52,86,63,2,28,SAP,75,78,Positive,No,61,9,High,Leave,,2026-04-06,3
EMP00208,Employee_208,51,Male,HR,Coordinator,Master,Pune,2023-02-27,17,MGR063,2026-08-01,Present,10:34,18:50,70,9.6,Yes,Failed,Success,Yes,Night,2.3,Yes,Earned,0,21,Approved,7.1,7.3,7.0,109730,67,9974,99823,72,64,61,3,1,SQL,59,63,Positive,No,66,1,Low,,Payroll,2026-02-27,11
